host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,,host_listings_count,host_total_listings_count,host_has_profile_pic,,host_identity_verified,,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,,NumberOfVerfication,govermentIdentification,,numberofamentities
199535267,175,0,1,324,862,f,1,0,0,t,0,f,1,2,1,1,1,1,24,54,84,0,f,1,4,yes,1,12
113733639,200,0,1,0,1382,f,1,1,1,t,0,f,1,2,1,1,2,1.333333333,0,0,0,0,f,1,8,yes,1,11
73851541,30,4,3,244,1631,f,1,5,5,t,0,t,0,1,15,1,2,6,4,34,64,4,t,0,8,yes,1,47
151447676,38,2,1,0,1147,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,8,yes,1,23
74833124,39,0,1,325,1625,f,1,0,0,t,0,t,0,2,15,1,1,5.666666667,9,20,50,0,t,0,7,yes,1,36
149868381,40,37,1,23,1158,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,3,t,0,3,no,0,26
155496034,45,114,1,333,1116,t,0,1,1,t,0,f,1,3,1,1,4,2,2,28,58,41,f,1,5,yes,1,40
27107058,50,3,4,0,2108,f,1,4,4,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,30
27107058,50,5,4,0,2108,f,1,4,4,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,30
46166988,50,1,1,330,1859,f,1,1,1,t,0,t,0,1,1,1,1,1,0,25,55,1,f,1,6,yes,1,24
131048574,50,5,1,1,1271,f,1,0,0,t,0,f,1,2,1,1,1,1,0,0,1,5,t,0,8,yes,1,19
119199624,50,21,1,0,1346,t,0,1,1,t,0,t,0,3,1,1,1,1,0,0,0,21,t,0,4,yes,1,33
17033287,55,13,1,353,2335,f,1,2,2,t,0,t,0,1,1,1,1,1,19,49,79,0,f,1,4,no,0,32
90694765,60,107,1,158,1545,t,0,1,1,t,0,f,1,2,1,1,1,1,8,38,68,32,t,0,6,yes,1,31
73851541,60,14,3,330,1631,f,1,5,5,t,0,t,0,1,15,1,1,5.666666667,0,25,55,6,t,0,8,yes,1,50
27107058,65,1,4,0,2108,f,1,4,4,t,0,t,0,4,1,1,2,1.333333333,0,0,0,0,f,1,6,no,0,30
356417504,70,0,1,45,119,f,1,1,1,t,0,f,1,2,1,1,2,1.333333333,10,24,38,0,t,0,1,no,0,21
192133276,75,0,2,0,897,f,1,2,2,t,0,f,1,1,0,1,1,0.666666667,0,0,0,0,f,1,3,yes,1,21
240316116,75,1,1,164,648,f,1,1,1,t,0,f,1,1,1,0,0,0.333333333,15,45,75,1,f,1,4,yes,1,23
257443499,75,0,2,364,568,f,1,2,2,t,0,f,1,2,1,1,1,1,29,59,89,0,t,0,2,no,0,30
21415396,80,51,1,208,2247,t,0,0,0,t,0,t,0,2,1,1,1,1,0,0,0,7,t,0,5,no,0,38
192133276,83,2,2,0,897,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,3,yes,1,22
247279955,88,4,1,208,615,t,0,1,1,t,0,f,1,1,1,1,1,1,0,27,57,3,f,1,2,no,0,28
74482078,90,0,1,0,1627,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,2,no,0,15
257443499,95,7,2,174,568,f,1,2,2,t,0,f,1,2,1,1,2,1.333333333,29,59,84,7,t,0,2,no,0,35
105537393,150,0,1,0,1442,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,2,no,0,7
200239871,32,2,1,0,859,f,1,9,9,t,0,f,1,3,1,1,1,1,0,0,0,0,t,0,5,yes,1,34
160117191,100,5,1,30,1080,f,1,0,0,t,0,f,1,2,1,1,1,1,30,30,30,5,t,0,2,no,0,10
143400805,110,55,2,336,1199,t,0,3,3,t,0,t,0,2,1,1,1,1,8,31,61,12,t,0,7,yes,1,46
290924550,175,0,2,365,435,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,f,1,6,yes,1,16
141150589,200,1,1,89,1211,f,1,0,0,t,0,f,1,1,1,1,1,1,30,60,89,0,f,1,3,no,0,23
290924550,200,0,2,359,435,f,1,1,1,t,0,f,1,2,1,1,1,1,24,54,84,0,f,1,6,yes,1,23
82980493,250,0,1,0,1583,f,1,0,0,t,0,f,1,2,15,1,1,5.666666667,0,0,0,0,t,0,2,no,0,23
94836570,33,4,1,237,1520,t,0,1,1,t,0,f,1,1,1,1,0,0.666666667,0,0,0,3,t,0,6,yes,1,25
162415519,36,6,1,101,1064,f,1,1,1,t,0,f,1,1,1,1,0,0.666666667,6,6,6,3,f,1,3,no,0,33
3263970,37,68,2,334,3009,t,0,3,3,t,0,t,0,2,1,1,1,1,0,29,59,22,f,1,5,no,0,27
2457695,38,39,2,96,3092,t,0,2,2,t,0,f,1,4,1,1,1,1,30,60,90,1,f,1,9,yes,1,53
127526494,39,16,5,86,1295,t,0,5,5,t,0,f,1,1,1,1,1,1,26,56,86,7,f,1,3,no,0,21
5984903,40,7,2,222,2763,f,1,2,2,t,0,t,0,1,1,1,1,1,0,13,43,1,f,1,9,yes,1,33
5984903,40,4,2,114,2763,f,1,2,2,t,0,t,0,1,1,1,1,1,0,0,25,0,f,1,9,yes,1,20
3263970,40,70,2,165,3009,t,0,3,3,t,0,t,0,2,1,1,1,1,15,45,75,14,f,1,5,no,0,37
127526494,40,6,5,87,1295,t,0,5,5,t,0,f,1,1,1,1,1,1,27,57,87,0,t,0,3,no,0,24
210352325,40,15,3,0,815,t,0,4,4,t,0,f,1,1,1,1,1,1,0,0,0,9,f,1,6,yes,1,31
16004699,45,54,3,208,2360,t,0,3,3,t,0,t,0,1,1,1,1,1,0,0,0,13,f,1,4,no,0,45
127526494,45,8,5,334,1295,t,0,5,5,t,0,f,1,1,15,1,1,5.666666667,4,29,59,0,t,0,3,no,0,22
127526494,45,7,5,353,1295,t,0,5,5,t,0,f,1,1,1,1,1,1,18,48,78,2,f,1,3,no,0,28
134716382,45,5,1,0,1247,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,8,yes,1,11
15003624,45,0,1,0,2384,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,2,no,0,9
225459731,45,36,1,153,729,t,0,1,1,t,0,t,0,2,1,1,1,1,26,56,86,33,t,0,4,yes,1,21
16004699,50,63,3,208,2360,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,20,f,1,4,no,0,44
91599466,50,152,1,0,1539,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,0,28,t,0,9,yes,1,21
210352325,50,29,3,176,815,t,0,4,4,t,0,f,1,1,1,1,1,1,26,56,86,9,f,1,6,yes,1,30
147674482,50,2,1,0,1173,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,7,yes,1,14
40719344,52,6,1,330,1923,f,1,2,2,t,0,t,0,2,1,1,1,1,0,25,55,3,f,1,9,yes,1,28
76742963,55,23,1,198,1615,t,0,1,1,t,0,t,0,2,1,1,1,1,0,0,0,4,f,1,6,no,0,39
36208462,55,81,1,135,1971,t,0,1,1,t,0,t,0,2,1,1,1,1,2,15,45,23,f,1,4,no,0,29
224993478,55,32,2,24,732,t,0,2,2,t,0,f,1,3,1,1,1,1,0,0,24,14,f,1,4,yes,1,40
291215612,56,0,1,365,434,f,1,1,1,t,0,f,1,1,1,1,1,1,30,60,90,0,t,0,6,yes,1,10
127526494,57,0,5,0,1295,t,0,5,5,t,0,f,1,2,1,1,3,1.666666667,0,0,0,0,t,0,3,no,0,20
2325715,59,18,1,30,3108,f,1,1,1,t,0,t,0,2,1,1,1,1,0,1,30,0,f,1,5,no,0,27
224993478,60,26,2,55,732,t,0,2,2,t,0,f,1,2,1,1,2,1.333333333,0,25,55,9,f,1,4,yes,1,44
16004699,70,4,3,0,2360,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,4,no,0,24
4425833,74,1,1,358,2885,f,1,1,1,t,0,f,1,1,15,1,1,5.666666667,23,53,83,0,t,0,2,no,0,8
13964592,80,16,2,61,2410,t,0,2,2,t,0,f,1,2,1,1,1,1,5,5,5,16,t,0,7,no,0,36
143400805,85,38,2,324,1199,t,0,3,3,t,0,t,0,2,1,1,1,1,0,19,49,13,t,0,7,yes,1,39
141650928,89,0,2,88,1208,f,1,2,2,t,0,f,1,2,1,1,1,1,28,58,88,0,t,0,4,no,0,21
141650928,89,0,2,0,1208,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,4,no,0,16
210352325,90,11,3,0,815,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,3,t,0,6,yes,1,25
20262664,100,1,2,144,2275,t,0,2,2,t,0,f,1,1,1,1,1,1,0,25,55,1,f,1,3,no,0,34
241305301,100,6,2,74,644,t,0,2,2,t,0,f,1,4,1,2,2,1.666666667,15,45,74,5,t,0,2,no,0,25
5192024,175,4,3,255,2818,f,1,0,0,t,0,f,1,6,1,1,3,1.666666667,30,55,81,4,t,0,7,yes,1,35
26819783,200,1,1,88,2114,f,1,1,1,t,0,f,1,2,2,2,2,2,29,59,88,0,f,1,6,no,0,8
47212372,25,58,1,0,1846,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,24
154766083,35,4,1,0,1121,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,6,yes,1,19
26798398,39,0,1,0,2114,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,9,yes,1,14
117994739,40,34,1,158,1355,t,0,1,1,t,0,t,0,1,1,1,1,1,8,38,68,11,t,0,6,yes,1,31
20544110,40,0,1,0,2268,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,9,yes,1,29
38071956,45,0,2,0,1950,f,1,2,2,t,0,f,1,4,1,1,2,1.333333333,0,0,0,0,t,0,9,yes,1,17
241305301,45,47,2,74,644,t,0,2,2,t,0,f,1,2,1,1,2,1.333333333,15,45,74,24,t,0,2,no,0,24
17632170,49,0,1,0,2321,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,6,no,0,19
111727985,50,9,1,0,1394,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,7,yes,1,15
38071956,50,4,2,0,1950,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,9,yes,1,18
24345905,52,62,1,326,2172,t,0,2,2,t,0,t,0,1,1,1,1,1,0,21,51,5,t,0,7,no,0,39
43883821,55,40,1,0,1888,f,1,1,1,t,0,t,0,2,1,0,1,0.666666667,0,0,0,38,t,0,5,no,0,25
8283759,65,51,1,58,2639,f,1,1,1,t,0,f,1,2,1,1,0,0.666666667,0,25,55,7,f,1,3,no,0,39
67347280,68,9,1,0,1670,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,9,yes,1,21
5192024,72,10,3,360,2818,f,1,0,0,t,0,f,1,3,1,1,1,1,25,55,85,10,t,0,7,yes,1,35
5192024,72,3,3,359,2818,f,1,0,0,t,0,f,1,3,1,1,2,1.333333333,24,54,84,3,t,0,7,yes,1,35
64366223,80,0,1,100,1692,f,1,1,1,t,0,t,0,2,15,1,1,5.666666667,0,0,14,0,t,0,7,no,0,21
161646829,88,0,1,365,1070,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,t,0,7,yes,1,25
348316162,90,0,1,89,162,f,1,0,0,t,0,f,1,4,1,0,2,1,30,60,89,0,t,0,1,no,0,13
238157637,90,0,1,364,659,f,1,1,1,t,0,t,0,1,1,,1,1,29,59,89,0,f,1,5,yes,1,2
75596042,100,47,1,65,1621,t,0,1,1,t,0,t,0,2,1,1,1,1,29,59,65,13,f,1,5,no,0,39
46103312,129,54,2,360,1860,t,0,2,2,t,0,t,0,2,1,1,1,1,27,55,85,6,t,0,4,no,0,38
46103312,129,76,2,364,1860,t,0,2,2,t,0,t,0,2,1,1,1,1,29,59,89,5,t,0,4,no,0,23
164137,135,51,3,89,3774,f,1,3,3,t,0,t,0,2,2,1,2,1.666666667,30,60,89,1,f,1,4,no,0,27
46230454,150,43,2,97,1858,t,0,2,2,t,0,t,0,3,1,1,1,1,30,60,90,10,t,0,6,no,0,45
258680569,200,20,1,186,561,t,0,0,0,t,0,f,1,4,1,1,2,1.333333333,27,57,87,19,t,0,4,yes,1,39
165720257,225,0,1,176,1042,f,1,0,0,t,0,f,1,2,1,1,1,1,26,56,86,0,t,0,2,no,0,21
8356290,245,0,1,0,2635,f,1,1,1,t,0,f,1,2,15,1,2,6,0,0,0,0,f,1,6,yes,1,17
52251214,45,0,1,0,1782,f,1,1,1,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,6,no,0,15
69864302,50,225,1,0,1654,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,0,36,f,1,7,yes,1,33
234340302,50,58,1,88,676,t,0,1,1,t,0,f,1,2,1,1,1,1,29,59,88,23,f,1,2,no,0,35
30218557,65,108,1,293,2053,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,22,9,t,0,7,yes,1,23
160188,70,1,1,0,3779,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,16
13354186,70,0,1,0,2427,f,1,1,1,t,0,f,1,2,15,1,1,5.666666667,0,0,0,0,f,1,5,yes,1,20
243538472,70,3,1,0,633,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,1,f,1,2,no,0,32
164137,75,143,3,359,3774,f,1,3,3,t,0,t,0,1,1,1,1,1,26,54,84,3,f,1,4,no,0,25
178029088,80,79,1,231,974,t,0,1,1,t,0,t,0,2,1,1,1,1,14,44,74,38,t,0,6,yes,1,18
6169891,88,163,1,143,2751,t,0,1,1,t,0,t,0,3,1,1,2,1.333333333,13,43,73,31,t,0,4,no,0,41
164137,90,53,3,175,3774,f,1,3,3,t,0,t,0,1,3,1,1,1.666666667,26,56,86,0,f,1,4,no,0,20
1478725,90,24,2,30,3262,t,0,2,2,t,0,t,0,2,1,1,1,1,0,0,30,3,f,1,8,yes,1,32
59389970,90,7,1,0,1727,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,4,no,0,19
161924770,100,0,1,179,1067,f,1,1,1,t,0,f,1,2,1,1,1,1,29,59,89,0,f,1,7,yes,1,14
8314450,110,2,1,0,2638,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,27
9681550,300,11,2,365,2570,f,1,2,2,t,0,f,1,2,1,1,1,1,30,60,90,0,f,1,3,no,0,14
232331798,45,4,1,0,686,f,1,0,0,t,0,f,1,2,1,1,1,1,0,0,0,4,f,1,4,yes,1,18
287211001,49,2,1,115,449,f,1,0,0,t,0,f,1,1,15,1,0,5.333333333,0,0,25,2,f,1,2,no,0,20
114589722,50,15,1,0,1377,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,3,no,0,21
292595841,65,0,1,361,431,f,1,4,4,f,1,f,1,2,1,1,1,1,26,56,86,0,f,1,2,no,0,17
193489347,75,14,2,357,890,t,0,2,2,t,0,f,1,1,1,1,1,1,22,52,82,9,f,1,2,no,0,28
258075446,80,49,1,0,565,t,0,1,1,t,0,f,1,2,15,1,1,5.666666667,0,0,0,36,f,1,4,yes,1,34
9681550,999,0,2,365,2570,f,1,2,2,t,0,f,1,1,1,1,1,1,30,60,90,0,f,1,3,no,0,18
5951826,100,87,2,43,2765,t,0,2,2,t,0,f,1,2,1,1,1,1,19,29,43,25,f,1,10,yes,1,37
16063348,105,55,2,89,2359,t,0,4,4,t,0,f,1,4,1,1,3,1.666666667,30,60,89,4,f,1,5,no,0,36
215584975,125,0,1,89,787,f,1,1,1,t,0,f,1,1,1,1,1,1,30,60,89,0,t,0,2,no,0,17
119220978,125,1,1,89,1346,f,1,0,0,t,0,f,1,2,1,1,1,1,30,60,89,1,t,0,7,yes,1,19
202606140,150,19,3,208,849,t,0,3,3,t,0,f,1,2,15,1,1,5.666666667,0,0,0,4,t,0,8,yes,1,40
60385271,30,24,4,84,1720,f,1,4,4,t,0,f,1,2,1,1,2,1.333333333,0,25,55,7,t,0,3,no,0,19
60385271,32,2,4,144,1720,f,1,4,4,t,0,f,1,2,1,1,2,1.333333333,0,25,55,2,t,0,3,no,0,18
304874434,33,4,1,64,380,f,1,0,0,f,1,f,1,1,1,1,1,1,5,34,64,4,f,1,2,no,0,18
253931285,36,21,2,251,583,t,0,2,2,t,0,t,0,1,1,1,1,1,25,52,79,8,f,1,7,yes,1,24
60385271,39,64,4,55,1720,f,1,4,4,t,0,f,1,2,1,1,1,1,0,26,55,21,t,0,3,no,0,20
60385271,40,42,4,330,1720,f,1,4,4,t,0,f,1,1,1,1,1,1,0,25,55,17,t,0,3,no,0,15
176611788,400,0,2,358,982,f,1,2,2,t,0,f,1,4,1,2,2,1.666666667,24,54,84,0,f,1,2,no,0,41
202606140,41,54,3,203,849,t,0,3,3,t,0,f,1,2,15,1,1,5.666666667,0,0,0,31,t,0,8,yes,1,41
253931285,45,48,2,257,583,t,0,2,2,t,0,t,0,1,1,1,1,1,24,54,84,36,f,1,7,yes,1,28
5951826,50,66,2,50,2765,t,0,2,2,t,0,f,1,2,1,1,1,1,27,37,50,24,f,1,10,yes,1,26
109575846,50,46,3,85,1407,f,1,3,3,t,0,t,0,2,1,1,1,1,26,56,85,6,t,0,6,yes,1,37
109575155,50,2,1,57,1407,f,1,1,1,t,0,t,0,2,1,1,1,1,2,28,57,2,f,1,7,yes,1,20
24599630,60,6,1,22,2165,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,0,5,f,1,8,yes,1,20
202606140,65,57,3,0,849,t,0,3,3,t,0,f,1,2,15,1,1,5.666666667,0,0,0,26,t,0,8,yes,1,37
8027800,75,65,1,336,2651,f,1,1,1,t,0,t,0,2,1,1,0,0.666666667,11,31,61,2,f,1,4,no,0,39
109575846,75,33,3,85,1407,f,1,3,3,t,0,t,0,2,1,1,1,1,26,56,85,7,t,0,6,yes,1,38
35517759,75,10,1,82,1980,t,0,1,1,t,0,f,1,2,1,1,1,1,28,58,82,7,f,1,4,no,0,26
109575846,75,7,3,85,1407,f,1,3,3,t,0,t,0,2,1,1,1,1,26,56,85,7,t,0,6,yes,1,38
55843637,85,28,2,0,1753,t,0,3,3,t,0,t,0,2,1,1,2,1.333333333,0,0,0,3,f,1,7,no,0,53
326949173,88,8,1,28,302,f,1,0,0,t,0,f,1,3,1,1,4,2,16,28,28,8,t,0,5,yes,1,50
55843637,90,22,2,0,1753,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,6,f,1,7,no,0,44
30243974,99,68,2,0,2053,f,1,3,3,t,0,t,0,4,1,2,2,1.666666667,0,0,0,0,f,1,6,yes,1,27
244979553,25,11,5,179,626,f,1,5,5,t,0,f,1,2,1,1,1,1,29,59,89,2,f,1,3,no,0,24
244979553,25,31,5,179,626,f,1,5,5,t,0,f,1,2,15,1,1,5.666666667,29,59,89,15,f,1,3,no,0,28
244979553,25,4,5,145,626,f,1,5,5,t,0,f,1,2,1,1,1,1,0,25,55,0,f,1,3,no,0,28
244979553,30,35,5,179,626,f,1,5,5,t,0,f,1,2,1,1,1,1,29,59,89,25,f,1,3,no,0,31
126353738,30,1,1,0,1303,f,1,1,1,t,0,f,1,1,0,0,0,0,0,0,0,1,f,1,8,yes,1,16
244979553,48,12,5,179,626,f,1,5,5,t,0,f,1,2,1,1,1,1,29,59,89,2,t,0,3,no,0,22
63558439,50,1,1,0,1697,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,5,yes,1,12
62987015,55,251,3,0,1702,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,38,t,0,9,yes,1,13
62987015,55,59,3,90,1702,t,0,4,4,t,0,f,1,2,1,1,1,1,30,60,90,18,t,0,9,yes,1,12
62987015,65,181,3,90,1702,t,0,4,4,t,0,f,1,2,1,1,1,1,30,60,90,16,t,0,9,yes,1,19
313817915,999,0,1,300,344,f,1,4,4,t,0,f,1,5,3,5,5,4.333333333,0,0,25,0,f,1,7,yes,1,18
249661563,1100,0,1,88,603,f,1,1,1,t,0,f,1,1,1,1,1,1,28,58,88,0,t,0,2,no,0,13
39381,100,0,1,365,4071,f,1,2,2,t,0,t,0,2,1,1,1,1,30,60,90,0,f,1,5,no,0,10
10852844,100,0,1,0,2510,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,7,yes,1,20
41434060,100,30,2,360,1915,f,1,2,2,t,0,t,0,2,1,1,1,1,25,55,85,3,f,1,6,no,0,38
41434060,115,11,2,330,1915,f,1,2,2,t,0,t,0,2,1,1,3,1.666666667,0,25,55,0,f,1,6,no,0,44
266012239,150,1,1,364,526,f,1,1,1,t,0,f,1,2,15,1,1,5.666666667,29,59,89,1,f,1,2,no,0,28
84874715,250,0,1,364,1574,f,1,0,0,t,0,f,1,1,1,1,1,1,29,59,89,0,t,0,7,yes,1,14
7653310,33,1,13,329,2668,t,0,14,14,t,0,t,0,1,25,1,1,9,0,25,55,1,f,1,8,no,0,35
298884849,39,7,1,6,408,f,1,0,0,t,0,f,1,2,15,1,1,5.666666667,0,0,6,7,t,0,6,yes,1,28
49922818,40,25,1,0,1811,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,5,yes,1,43
166853365,43,93,4,330,1036,t,0,5,5,t,0,f,1,2,1,1,1,1,0,25,55,29,t,0,6,yes,1,26
136822809,44,10,2,58,1235,t,0,2,2,t,0,f,1,2,1,1,1,1,23,53,58,6,f,1,2,no,0,46
267015116,45,2,4,179,522,f,1,4,4,t,0,f,1,1,15,1,0,5.333333333,29,59,89,1,f,1,6,yes,1,17
267015116,45,0,4,179,522,f,1,4,4,t,0,f,1,1,15,1,1,5.666666667,29,59,89,0,t,0,6,yes,1,19
267015116,45,3,4,179,522,f,1,4,4,t,0,f,1,1,25,1,1,9,29,59,89,2,t,0,6,yes,1,16
192762356,48,40,1,0,894,t,0,1,1,t,0,f,1,1,1,1,1,1,0,0,0,19,f,1,5,yes,1,28
96338707,49,3,3,77,1510,t,0,5,5,t,0,t,0,2,1,1,1,1,17,47,77,3,f,1,6,yes,1,44
166853365,50,172,4,330,1036,t,0,5,5,t,0,f,1,2,1,1,2,1.333333333,0,25,55,37,t,0,6,yes,1,26
46303663,55,24,1,330,1857,t,0,1,1,t,0,t,0,1,1,1,1,1,0,25,55,3,f,1,6,yes,1,28
46393233,56,34,1,54,1856,t,0,1,1,t,0,t,0,1,15,1,1,5.666666667,0,0,0,2,t,0,4,no,0,30
25669785,59,0,1,235,2135,t,0,2,2,t,0,t,0,1,1,1,1,1,0,25,55,0,f,1,6,yes,1,11
52832071,60,20,1,57,1776,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,17
1451910,65,82,3,364,3270,f,1,3,3,t,0,f,1,2,1,1,1,1,29,59,89,2,f,1,3,no,0,22
1451910,65,34,3,364,3270,f,1,3,3,t,0,f,1,2,1,1,1,1,29,59,89,1,f,1,3,no,0,24
166853365,65,70,4,330,1036,t,0,5,5,t,0,f,1,3,1,1,2,1.333333333,0,25,55,31,t,0,6,yes,1,26
136822809,65,32,2,37,1235,t,0,2,2,t,0,f,1,4,1,2,2,1.666666667,2,32,37,11,f,1,2,no,0,37
96338707,70,0,3,84,1510,t,0,5,5,t,0,t,0,3,2,1,2,1.666666667,24,54,84,0,f,1,6,yes,1,47
166853365,75,109,4,328,1036,t,0,5,5,t,0,f,1,2,1,1,2,1.333333333,0,23,53,24,t,0,6,yes,1,33
193489347,75,2,2,144,890,t,0,2,2,t,0,f,1,1,1,1,1,1,17,47,77,0,t,0,2,no,0,15
104947040,80,1,1,365,1448,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,t,0,7,yes,1,9
1451910,85,4,3,365,3270,f,1,3,3,t,0,f,1,2,,1,1,1,30,60,90,0,t,0,3,no,0,18
7030648,85,0,2,0,2699,f,1,4,4,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,6,yes,1,33
96338707,99,69,3,77,1510,t,0,5,5,t,0,t,0,4,2,2,3,2.333333333,17,47,77,17,f,1,6,yes,1,44
79091167,100,1,1,0,1603,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,3,no,0,17
66391155,100,3,1,0,1677,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,5,no,0,36
69562398,115,0,1,179,1656,f,1,1,1,t,0,f,1,1,1,1,1,1,30,60,90,0,f,1,6,yes,1,21
122913021,120,0,1,179,1324,f,1,1,1,t,0,f,1,2,1,1,1,1,29,59,89,0,f,1,3,yes,1,20
79768391,125,0,1,90,1599,f,1,1,1,t,0,f,1,3,1,1,1,1,30,60,90,0,t,0,2,no,0,33
19734333,150,0,1,0,2285,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,4,no,0,19
21710093,30,69,3,0,2239,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,6,yes,1,28
21710093,30,69,3,0,2239,t,0,3,3,t,0,t,0,1,1,1,1,1,0,0,0,12,t,0,6,yes,1,30
21710093,30,32,3,208,2239,t,0,3,3,t,0,t,0,1,1,1,1,1,0,0,0,6,t,0,6,yes,1,25
33951262,329,0,1,0,1999,f,1,1,1,t,0,t,0,2,2,1,1,1.333333333,0,0,0,0,f,1,5,no,0,18
167446199,33,12,1,0,1033,f,1,1,1,t,0,f,1,1,1,2,1,1.333333333,0,0,0,2,t,0,3,no,0,20
98113671,34,25,2,141,1497,t,0,2,2,t,0,f,1,1,1,1,1,1,0,22,52,7,f,1,8,yes,1,43
226524609,34,15,2,0,722,t,0,2,2,t,0,f,1,2,1,1,1,1,0,0,0,4,t,0,5,yes,1,35
102736129,35,0,1,0,1465,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,6,yes,1,23
154771532,35,39,3,27,1121,t,0,2,2,t,0,f,1,1,15,1,1,5.666666667,0,0,27,7,f,1,6,yes,1,33
322029076,35,0,1,179,318,f,1,1,1,t,0,f,1,1,1,0,0,0.333333333,30,60,90,0,f,1,1,no,0,7
261067519,39,43,1,62,550,t,0,1,1,t,0,f,1,2,1,1,1,1,18,37,62,27,f,1,2,no,0,16
286742480,39,1,1,0,451,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,1,t,0,4,yes,1,23
284281526,39,28,2,18,459,f,1,1,1,t,0,f,1,2,1,1,1,1,13,18,18,28,t,0,4,yes,1,39
275676640,39,6,1,90,486,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,89,6,f,1,2,no,0,24
66784411,40,0,1,0,1674,f,1,1,1,t,0,t,0,1,15,1,1,5.666666667,0,0,0,0,f,1,9,no,0,17
79299322,40,56,2,85,1602,t,0,3,3,t,0,t,0,2,1,1,1,1,26,56,85,14,f,1,9,yes,1,37
325520630,40,0,1,365,307,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,f,1,2,no,0,12
79299322,42,49,2,85,1602,t,0,3,3,t,0,t,0,2,1,1,1,1,26,56,85,13,f,1,9,yes,1,38
10999550,45,29,1,109,2503,f,1,2,2,t,0,t,0,2,1,1,1,1,0,12,42,3,f,1,6,yes,1,50
98113671,45,63,2,327,1497,t,0,2,2,t,0,f,1,2,1,1,1,1,23,40,53,8,f,1,8,yes,1,47
21017164,45,27,1,0,2257,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,6,no,0,35
124926711,45,26,2,54,1311,t,0,2,2,t,0,f,1,2,1,1,1,1,0,25,54,8,f,1,3,no,0,39
