host_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
27129147,70,2,17,9/1/2018,46,1,0,2/2/2015,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id']",t,f,1,1,1,1,"{Wifi,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",9,2,2,9,9,2,9,0,0,0,0,100,10,10,10,10,10,10,f,7,yes,30
10953470,75,2,128,2/24/2020,165,1,198,1/1/2014,within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,0,"{""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",Heating,Washer,Dryer,Essentials,Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Garden or backyard""}",1125,2,2,1125,1125,2,1125,0,0,0,10,97,10,10,10,10,10,10,f,5,no,17
41203231,75,1,337,3/20/2020,604,1,274,8/11/2015,within a few hours,100%,98%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,2,15,1,4,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",Other,""Full kitchen""}",14,1,1,14,14,1,14,6,6,6,34,99,10,10,10,10,10,10,f,4,no,45
3320788,75,2,107,7/20/2020,377,1,140,8/20/2012,within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews']",t,f,2,1,1,1,"{Wifi,""Air conditioning"",Pool,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Shower gel"",""Trash can""}",7,2,2,7,7,2,7,1,20,50,30,100,10,10,10,10,10,10,t,3,no,35
118565052,80,2,4,11/20/2018,17,2,0,2/28/2017,within an hour,100%,0%,f,2,2,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,""Pets allowed"",Breakfast,""Free street parking"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Baby monitor"",""Outlet covers"",Bathtub,""High chair"",""Childrenâ€™s books and toys"",""Table corner guards"",""Babysitter recommendations"",Crib,""Pack â€™n Play/travel crib"",""Room-darkening shades"",""Childrenâ€™s dinnerware"",""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed""}",60,2,2,60,60,2,60,0,0,0,0,95,10,10,10,10,10,10,t,6,yes,51
160330342,31,2,63,10/19/2019,198,1,0,11/27/2017,N/A,N/A,100%,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{Wifi,""Air conditioning"",""Free parking on premises"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,Iron,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Single level home"",""Cleaning before checkout""}",1125,2,2,1125,1125,2,1125,0,0,0,7,94,10,10,10,10,9,10,t,8,yes,17
78284163,35,1,16,7/26/2020,241,1,33,6/17/2016,within an hour,100%,97%,f,1,1,"['email', 'phone']",t,f,2,1,1,1,"{TV,Wifi,""Smoking allowed"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Trash can""}",7,1,2,1125,1125,13,1125,19,24,33,16,100,10,10,10,10,10,10,t,2,no,25
236590655,40,1,9,3/3/2020,54,1,69,1/14/2019,within an hour,100%,70%,f,1,1,"['email', 'phone']",t,f,2,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you""}",1125,1,1,1125,1125,1,1125,13,40,69,3,87,10,10,9,10,10,9,t,2,no,31
173445052,50,1,14,3/7/2020,16,1,161,2/15/2018,within an hour,100%,96%,t,1,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",5,1,1,1125,1125,1,1125,12,42,72,14,99,10,9,10,10,9,10,f,4,yes,26
243981712,100,1,13,5/26/2019,75,1,365,2/18/2019,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'google', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,1,1,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Hangers,Iron,""Laptop-friendly workspace"",""Private living room"",""Game console"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you""}",3,1,1,3,3,1,3,30,60,90,0,85,9,10,8,9,9,9,t,7,yes,33
87110732,100,1,0,,,2,364,7/31/2016,N/A,N/A,100%,f,2,2,['phone'],t,f,2,1,1,1,"{TV,Wifi,Kitchen,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hot water""}",1125,1,1,1125,1125,1,1125,29,59,89,0,,,,,,,,t,1,no,13
87110732,100,1,0,,,2,364,7/31/2016,N/A,N/A,100%,f,2,2,['phone'],t,f,2,1,1,1,"{TV,Wifi,Kitchen,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hot water""}",1125,1,1,1125,1125,1,1125,29,59,89,0,,,,,,,,t,1,no,13
51100161,125,3,0,,,2,88,12/11/2015,N/A,N/A,N/A,f,2,2,"['email', 'phone']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,Washer,Dryer,Essentials,Hangers,""Laptop-friendly workspace""}",7,3,3,7,7,3,7,28,58,88,0,,,,,,,,t,2,no,10
51100161,129,4,0,,,2,88,12/11/2015,N/A,N/A,N/A,f,2,2,"['email', 'phone']",t,f,2,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace""}",7,4,4,7,7,4,7,28,58,88,0,,,,,,,,f,2,no,21
59102411,225,2,4,7/19/2018,9,1,365,2/17/2016,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,3,1,2,3,"{TV,Wifi,Pool,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Single level home"",""Garden or backyard"",""Long term stays allowed""}",1125,2,2,1125,1125,2,1125,30,60,90,0,,,,,,,,f,7,no,19
145895634,30,1,63,3/29/2020,448,1,0,8/14/2017,N/A,N/A,100%,f,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,0,1,"{Wifi,""Smoking allowed"",""Free street parking"",""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""Private entrance"",""Hot water""}",1125,1,1,1125,1125,1,1125,0,0,0,57,82,9,8,9,9,8,9,f,6,yes,11
88409600,30,5,1,2/15/2020,18,2,181,8/7/2016,within a day,100%,70%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_",t,t,2,1,1,2,"{TV,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Iron,""Laptop-friendly workspace"",""Hot water"",""Cooking basics""}",120,5,5,1125,1125,5,1125,0,0,4,1,100,10,10,10,10,10,10,f,9,yes,18
132103907,33,2,56,3/10/2020,301,4,61,5/26/2017,within an hour,100%,94%,t,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""Accessible-height bed"",""No stairs or steps to enter"",""Baking sheet"",""Barbecue utensils"",""Tra",32,2,2,1125,1125,2,1125,11,31,61,32,99,10,10,10,10,10,10,f,8,yes,52
132103907,34,2,83,6/29/2020,401,4,61,5/26/2017,within an hour,100%,94%,t,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""Accessible-height bed"",""No stairs or steps to enter"",""Baking sheet"",""Barbecue utensils"",""Tra",32,2,2,1125,1125,2,1125,11,31,61,51,100,10,10,10,10,10,10,f,8,yes,52
1879056,37,1,0,,,1,0,3/7/2012,within a few hours,100%,92%,t,6,6,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,1,1,1,1,"{Wifi,Pool,Shampoo}",1125,1,1,1125,1125,1,1125,0,0,0,0,,,,,,,,f,7,yes,3
206502002,38,1,93,7/26/2020,418,1,332,7/31/2018,within an hour,90%,100%,t,1,1,"['email', 'phone']",t,f,2,15,0,1,"{TV,Wifi,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Patio or balcony"",""Garden or backyard""}",20,1,1,1125,1125,1,1125,2,27,57,39,97,10,10,10,10,10,10,t,2,no,24
356759342,39,1,0,,,2,345,7/16/2020,within an hour,100%,100%,f,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,2,1,1,"{Wifi,""Free parking on premises"",""Free street parking"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator}",30,1,1,1125,1125,1,1125,10,40,70,0,,,,,,,,f,6,yes,17
2269886,40,2,82,9/30/2019,14,1,208,5/1/2012,N/A,N/A,71%,t,1,1,"['email', 'phone', 'reviews', 'kba', 'work_email']",t,t,2,1,1,1,"{TV,Wifi,""Air conditioning"",""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_50"",""Hot water"",Refrigerator,""Host greets you""}",14,2,2,14,14,2,14,0,0,0,8,98,10,10,10,10,10,10,f,5,no,17
159843279,40,2,84,7/21/2020,295,1,357,11/23/2017,within an hour,100%,100%,t,1,1,"['email', 'phone']",t,f,2,1,1,1,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",7,2,2,7,7,2,7,23,52,82,21,99,10,10,10,10,10,10,t,2,no,37
132103907,40,2,92,7/1/2020,423,4,57,5/26/2017,within an hour,100%,94%,t,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Baking sheet"",""Barbecue utensils"",""Trash can""}",32,2,2,1125,1125,2,1125,11,27,57,49,99,10,10,10,10,10,10,f,8,yes,50
227368917,40,1,6,11/23/2019,64,1,0,11/24/2018,N/A,N/A,92%,f,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Hot tub"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,Iron,""Hot water""}",1125,1,1,1125,1125,1,1125,0,0,0,6,87,9,9,10,10,9,9,t,7,yes,15
88409600,40,2,2,3/9/2020,37,2,332,8/7/2016,within a day,100%,70%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_",t,t,2,1,1,2,"{TV,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Iron,""Laptop-friendly workspace"",""Hot water""}",1125,2,2,1125,1125,2,1125,0,27,57,2,100,9,8,10,10,8,8,f,9,yes,18
356759342,45,1,0,,,2,364,7/16/2020,within an hour,100%,100%,f,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,2,1,1,"{Wifi,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Shower gel""}",30,1,1,30,30,1,30,29,59,89,0,,,,,,,,f,6,yes,20
264189963,50,1,19,2/13/2020,233,1,90,5/26/2019,a few days or more,0%,97%,f,1,1,"['email', 'phone']",t,f,2,1,1,2,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Laptop-friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Trash can""}",7,1,1,7,7,1,7,30,60,90,19,99,10,10,10,10,10,10,f,2,no,30
59894799,50,30,0,,,3,56,2/22/2016,within an hour,100%,83%,f,3,3,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,f,1,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Private living room"",Microwave}",30,30,30,1125,1125,30,1125,1,2,2,0,,,,,,,,f,6,yes,16
50620936,55,2,9,11/24/2019,87,1,0,12/6/2015,N/A,N/A,99%,f,2,2,"['phone', 'facebook', 'reviews', 'offline_government_id', 'kba', 'government_id']",t,f,4,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Free street parking"",""Indoor fireplace"",""Suitable for events"",Washer,Dryer,""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop-friendly workspace"",""Private entrance"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Well-lit path to entrance""}",28,2,2,1125,1125,2,1125,0,0,0,9,93,10,9,10,10,10,9,t,6,yes,32
59894799,60,30,1,4/26/2020,32,3,0,2/22/2016,within an hour,100%,83%,f,3,3,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Private living room""}",1125,30,30,1125,1125,30,1125,0,0,0,1,100,10,10,10,10,10,10,t,6,yes,15
59894799,60,30,3,5/16/2020,6,3,0,2/22/2016,within an hour,100%,83%,f,3,3,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,f,1,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Private living room""}",1125,30,30,1125,1125,30,1125,0,0,0,3,100,10,10,10,10,10,10,t,6,yes,15
16865421,75,1,23,7/30/2018,63,1,0,6/16/2014,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,6,15,2,2,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",""Free street parking"",""Indoor fireplace"",""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance"",""Baby monitor"",""Outlet covers"",Bathtub,""Baby bath"",""Changing table"",""High chair"",""Stair gates"",""Childrenâ€™s books and toys"",""Fireplace guards"",""Pack â€™n Play/travel crib"",""Room-darkening shades"",""Childrenâ€™s dinnerware"",""Game console"",""Hot water"",Other}",1125,1,1,1125,1125,1,1125,0,0,0,0,97,9,9,10,10,10,9,t,5,no,38
83362161,33,1,173,4/4/2020,363,1,173,7/12/2016,within a few hours,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",t,f,2,1,1,1,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Doorman,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallways"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""",1125,1,1,1125,1125,1,1125,0,0,0,16,99,10,10,10,10,10,10,t,7,no,52
20088712,35,1,75,2/25/2020,184,3,0,8/15/2014,within an hour,100%,92%,t,4,4,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,15,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_50"",""Self check-in"",""Smart lock"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed""}",28,1,1,28,28,1,28,0,0,0,21,99,10,10,10,10,10,10,f,5,no,43
181718978,39,2,36,2/18/2020,129,2,9,4/1/2018,N/A,N/A,91%,t,2,2,"['email', 'phone']",t,f,2,1,1,1,"{TV,Wifi,""Free parking on premises"",""Free street parking"",""Family/kid friendly"",""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Bed linens"",Microwave,""Coffee maker"",""Garden or backyard"",""Cleaning before checkout""}",5,2,2,5,5,2,5,0,1,9,4,99,10,10,10,10,10,10,f,2,no,20
181718978,39,2,24,11/1/2019,9,2,10,4/1/2018,N/A,N/A,91%,t,2,2,"['email', 'phone']",t,f,2,1,1,1,"{TV,Wifi,""Free street parking"",""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop-friendly workspace"",""Self check-in"",""Smart lock"",""Bed linens"",""Coffee maker"",""Dishes and silverware""}",5,2,2,5,5,2,5,0,0,10,5,99,10,10,10,10,10,10,f,2,no,16
20088712,39,1,52,2/21/2020,283,3,0,8/15/2014,within an hour,100%,92%,t,4,4,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,2,15,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed""}",28,1,1,28,28,1,28,0,0,0,23,98,10,10,10,10,10,10,f,5,no,42
