host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
211009652,280,0,4,334,814,f,3,t,f,10,45,5,5,18.33333333,4,34,64,0,f,4,yes,14
96907791,299,5,1,143,1507,f,1,t,t,10,45,4,5,18,0,0,0,0,f,9,yes,40
66337479,300,7,1,312,1679,f,1,t,f,6,25,3,3,10.33333333,0,7,37,0,t,3,no,35
211009652,318,1,4,133,814,f,3,t,f,11,45,5,5,18.33333333,12,12,12,1,f,4,yes,16
2457695,350,30,2,179,3094,t,2,t,f,16,2,4,6,4,30,60,90,1,f,9,yes,51
149164093,375,6,1,165,1165,f,0,t,f,6,25,3,3,10.33333333,17,47,52,6,f,4,yes,45
15623484,379,42,1,345,2371,f,1,t,t,8,3,4,5,4,14,40,70,1,f,4,no,30
187166518,380,4,1,0,927,f,1,t,f,10,45,5,7,19,0,0,0,0,f,5,yes,42
44513465,385,0,2,0,1882,f,3,t,t,8,25,4,4,11,0,0,0,0,f,9,yes,24
241497874,388,0,1,0,645,f,0,t,f,8,3,4,5,4,0,0,0,0,t,5,yes,40
140513091,417,0,2,4,1216,f,1,t,f,10,55,5,5,21.66666667,4,4,4,0,t,4,yes,15
218874085,450,2,1,148,769,t,1,t,f,8,35,4,4,14.33333333,4,29,59,2,f,2,no,40
131212884,47,78,3,164,1272,t,7,t,f,2,1,1,1,1,22,45,75,13,f,6,yes,33
33649311,500,10,1,310,2005,f,1,t,t,8,25,4,4,11,7,12,36,6,t,6,no,30
479932,525,9,1,156,3512,f,1,t,t,6,25,3,5,11,29,59,89,1,f,7,yes,45
94239538,525,2,1,344,1526,f,1,t,f,6,4,4,5,4.333333333,19,49,69,2,f,5,yes,46
22208827,59,19,3,270,2229,t,6,t,f,2,1,1,1,1,7,7,7,5,f,3,no,31
22208827,59,19,3,330,2229,t,6,t,f,2,1,1,1,1,0,25,55,4,f,3,no,33
65135130,60,1,1,134,1688,f,5,t,t,9,25,4,4,11,7,37,67,0,f,5,no,43
131212884,65,84,3,167,1272,t,7,t,f,3,1,1,2,1.333333333,24,54,78,6,f,6,yes,37
13964592,650,6,2,231,2412,t,2,t,f,14,35,5,7,15.66666667,0,5,14,6,t,7,no,44
22208827,69,33,3,270,2229,t,6,t,f,2,1,1,1,1,8,8,8,7,f,3,no,35
120944945,70,25,1,0,1338,f,1,t,t,4,1,1,3,1.666666667,0,0,0,0,f,6,yes,32
78618642,714,0,1,358,1607,f,1,t,f,10,35,4,4,14.33333333,24,54,84,0,f,2,no,23
78843085,75,3,1,28,1606,f,1,t,f,1,1,1,1,1,0,0,0,0,f,3,no,34
44513465,795,7,2,2,1882,f,3,t,t,10,65,6,6,25.66666667,2,2,2,0,f,9,yes,19
70375779,800,2,1,363,1653,f,1,t,t,8,35,4,4,14.33333333,28,58,88,0,t,4,no,23
60092425,900,0,1,365,1724,f,1,t,f,16,45,5,10,20,30,60,90,0,f,2,no,21
51011179,95,181,1,234,1799,t,1,t,t,2,1,1,1,1,0,25,55,29,f,7,yes,30
15277609,999,0,1,22,2380,f,4,t,t,10,3,4,4,3.666666667,0,0,0,0,t,5,no,21
20262664,100,11,2,35,2277,t,2,t,f,1,1,1,1,1,0,0,0,2,f,3,no,32
71691270,137,94,1,304,1645,t,0,t,f,6,1,2,3,2,12,19,43,42,t,7,yes,41
50941575,140,28,1,91,1800,t,1,t,f,6,2,2,3,2.333333333,25,55,85,6,t,6,yes,28
62040243,150,164,1,146,1711,t,4,t,f,6,1,2,3,2,5,32,57,48,f,5,yes,44
47999207,170,5,2,171,1837,f,1,t,f,10,2,3,4,3,22,52,82,5,f,9,yes,36
198448420,180,6,2,0,869,t,2,t,f,4,2,2,2,2,0,0,0,4,f,5,yes,35
264282708,190,6,1,87,536,f,0,t,f,8,2,4,5,3.666666667,3,3,3,6,t,2,no,50
69578185,223,150,1,68,1658,t,5,t,f,12,2,3,5,3.333333333,9,39,68,20,t,10,yes,51
14767766,250,9,6,24,2392,t,6,t,t,9,4,4,6,4.666666667,0,0,24,0,t,5,no,41
14767766,250,3,6,24,2392,t,6,t,t,8,4,4,6,4.666666667,0,0,24,2,t,5,no,41
14767766,250,1,6,24,2392,t,6,t,t,9,4,4,6,4.666666667,0,0,24,0,t,5,no,38
49746243,290,11,1,55,1816,t,3,t,t,10,3,3,5,3.666666667,0,0,0,4,f,4,no,37
42723084,300,21,1,0,1904,f,1,t,f,6,1,3,3,2.333333333,0,0,0,0,f,7,yes,20
137688046,50,0,1,179,1232,f,1,t,f,2,1,1,2,1.333333333,30,60,90,0,t,9,yes,11
88578098,55,49,1,40,1558,f,1,t,t,2,1,1,1,1,6,11,40,4,t,7,yes,34
99544800,69,75,1,0,1491,t,1,t,f,2,1,1,1,1,0,0,0,15,t,9,yes,38
126644161,704,19,41,257,1303,f,306,t,f,11,2,4,8,4.666666667,9,25,34,19,t,9,yes,33
69142204,75,8,1,0,1660,f,1,t,t,4,1,0,2,1,0,0,0,0,f,5,no,21
198448420,78,70,2,1,869,t,2,t,f,2,1,1,1,1,1,1,1,13,t,5,yes,29
8658677,80,0,1,0,2625,f,1,t,f,2,1,0,1,0.666666667,0,0,0,0,f,3,no,13
94427759,89,66,1,56,1524,t,1,t,f,4,1,1,2,1.333333333,3,27,56,47,t,5,no,27
15833628,90,93,1,48,2367,t,1,t,f,4,1,0,0,0.333333333,4,26,48,71,f,3,no,36
103916393,92,3,1,0,1458,f,0,t,f,5,1,1,4,2,0,0,0,0,t,2,no,10
18595739,95,8,1,182,2306,f,1,t,t,4,25,2,2,9.666666667,4,4,4,1,f,6,no,25
38719895,540,18,1,0,1945,t,1,t,t,12,3,5,6,4.666666667,0,0,0,2,f,4,no,34
171898221,70,35,1,0,1011,t,1,t,f,2,1,1,1,1,0,0,0,6,t,4,yes,25
135648009,75,95,1,114,1243,t,1,t,f,4,1,1,1,1,0,0,25,8,t,6,yes,32
3901998,78,0,1,0,2948,f,1,t,f,4,1,0,1,0.666666667,0,0,0,0,t,2,no,4
233983968,90,1,1,178,680,f,1,t,f,2,1,1,1,1,29,59,89,1,f,2,no,25
46230454,1000,0,2,0,1860,t,2,t,t,5,1,1,2,1.333333333,0,0,0,0,f,6,no,38
111987545,105,28,31,357,1395,f,56,t,f,4,1,2,2,1.666666667,22,52,82,7,t,6,yes,27
24793983,110,191,2,16,2161,t,2,t,f,2,1,1,2,1.333333333,16,16,16,44,t,5,no,29
1256472,110,16,1,0,3325,f,1,t,t,2,1,1,1,1,0,0,0,0,t,6,no,24
49805659,113,126,1,102,1815,t,1,t,t,5,1,1,1,1,0,0,22,33,t,5,no,41
9291238,114,131,3,0,2593,t,3,t,f,4,1,1,2,1.333333333,0,0,0,12,t,2,no,41
9291238,12,128,3,0,2593,t,3,t,f,4,2,2,1,1.666666667,0,0,0,20,t,2,no,40
69084394,121,86,1,167,1661,f,1,t,f,8,2,3,4,3,17,47,77,33,t,2,no,36
27426278,125,120,1,54,2104,t,1,t,f,3,1,0,2,1,0,24,54,33,f,3,no,37
148720476,125,91,1,71,1168,t,1,t,f,2,1,1,1,1,0,0,0,16,t,9,yes,24
218480495,125,84,1,0,772,t,1,t,f,2,1,1,1,1,0,0,0,44,t,1,no,30
4637677,129,9,1,364,2864,t,1,t,t,2,1,0,1,0.666666667,29,59,89,6,f,6,yes,27
227486223,129,62,1,5,718,t,1,t,f,4,1,1,2,1.333333333,5,5,5,31,t,6,yes,31
188618575,135,42,1,53,918,t,1,t,f,2,1,1,1,1,0,0,0,13,f,7,yes,33
111987545,140,2,31,57,1395,f,56,t,f,6,2,3,6,3.666666667,0,0,0,0,t,6,yes,28
111987545,140,1,31,248,1395,f,56,t,f,4,25,2,2,9.666666667,16,16,38,1,t,6,yes,32
305938560,144,5,2,168,377,t,0,t,f,6,2,2,3,2.333333333,18,48,78,5,f,6,yes,17
162095048,145,12,1,13,1068,t,1,t,f,4,1,2,2,1.666666667,0,0,0,1,f,4,yes,34
34531599,145,10,3,9,1994,t,2,t,t,5,1,2,4,2.333333333,0,0,0,10,f,6,no,39
15698190,149,13,3,337,2369,t,2,t,t,6,1,2,2,1.666666667,14,38,62,13,f,4,no,38
188613113,150,0,1,0,919,f,0,t,f,5,15,2,3,6.666666667,0,0,0,0,f,5,yes,27
34531599,155,19,3,4,1994,t,2,t,t,5,1,2,4,2.333333333,4,4,4,19,f,6,no,41
128714395,156,60,2,107,1289,t,3,t,f,4,1,1,1,1,11,11,17,12,t,2,no,24
65913336,160,16,1,205,1682,f,1,t,f,3,1,1,2,1.333333333,0,0,0,1,f,8,yes,29
42613257,165,29,1,349,1905,t,1,t,t,3,1,1,1,1,16,44,74,6,f,4,no,35
125069134,175,29,1,22,1313,f,1,t,f,3,1,1,1,1,0,0,0,0,t,3,no,34
241951023,175,0,2,207,643,f,2,t,t,4,1,2,3,2,0,0,0,0,t,4,yes,17
9291238,178,110,3,0,2593,t,3,t,f,6,15,2,5,7.333333333,0,0,0,0,t,2,no,36
128714395,189,34,2,147,1289,t,3,t,f,4,1,1,1,1,0,27,57,8,t,2,no,33
41097803,195,33,2,300,1921,t,1,t,f,4,1,1,2,1.333333333,4,25,43,28,f,4,yes,37
51622016,225,9,1,321,1792,t,1,t,t,4,25,2,2,9.666666667,22,22,46,4,t,5,no,39
53511230,225,26,4,332,1772,t,4,t,f,8,25,3,4,10.66666667,11,38,64,24,t,5,yes,37
52702934,241,10,1,0,1780,f,1,t,t,10,3,4,5,4,0,0,0,0,f,7,yes,35
22660976,276,5,1,179,2218,f,1,t,t,2,1,0,1,0.666666667,29,59,89,3,f,5,no,26
5905065,298,3,1,0,2770,f,1,t,t,6,2,3,4,3,0,0,0,0,f,4,no,25
1635135,298,2,1,54,3218,f,1,t,t,6,25,3,4,10.66666667,0,24,54,1,f,4,no,42
5628735,299,129,1,240,2788,t,3,t,f,8,2,3,3,2.666666667,12,34,62,37,t,9,yes,38
241951023,299,1,2,173,643,f,2,t,t,7,1,3,4,2.666666667,23,53,83,1,f,4,yes,12
79599220,300,65,1,299,1602,f,1,t,f,7,3,3,4,3.333333333,0,0,24,13,f,5,yes,30
260011676,300,4,1,0,557,f,1,t,f,6,2,3,3,2.666666667,0,0,0,0,f,2,no,18
6724344,311,83,1,341,2719,t,1,t,t,8,2,3,9,4.666666667,6,36,66,5,f,7,yes,48
1478725,330,4,2,365,3264,t,2,t,t,4,2,2,2,2,30,60,90,3,f,8,yes,32
126644161,337,2,41,364,1303,f,306,t,f,4,1,0,2,1,29,59,89,2,t,9,yes,25
50680944,340,134,3,337,1803,t,3,t,t,8,2,3,5,3.333333333,15,45,75,20,t,4,no,47
130904349,349,5,47,335,1274,t,239,t,f,10,25,4,6,11.66666667,15,42,72,5,t,7,yes,34
53511230,350,58,4,338,1772,t,4,t,f,8,4,3,4,3.666666667,17,44,70,20,t,5,yes,39
106052293,350,20,2,3,1440,t,9,t,t,7,2,3,4,3,3,3,3,17,f,8,yes,47
122055416,353,4,166,68,1331,f,376,t,f,10,25,4,4,11,0,0,0,1,t,7,yes,37
166907415,375,0,1,358,1037,f,0,t,f,8,2,3,3,2.666666667,23,53,83,0,f,5,yes,36
63410221,379,105,1,336,1701,t,1,t,f,8,2,3,5,3.333333333,17,40,66,29,t,6,no,54
66942688,399,18,1,247,1675,f,2,t,f,8,3,3,4,3.333333333,0,0,0,3,t,3,no,43
23590219,399,3,1,0,2194,f,0,t,f,6,25,3,3,10.33333333,0,0,0,3,t,7,yes,46
57950950,4000,0,1,0,1739,f,0,t,f,10,45,6,6,19,0,0,0,0,t,5,yes,20
2672559,400,0,1,0,3069,f,1,t,f,6,3,3,4,3.333333333,0,0,0,0,f,8,yes,21
23357252,57,11,2,0,2200,f,1,t,t,2,1,1,1,1,0,0,0,11,t,8,no,22
117221125,570,33,1,241,1361,t,1,t,t,6,25,3,3,10.33333333,8,31,61,12,f,6,yes,58
2043762,600,23,3,271,3148,t,4,t,t,10,45,4,7,18.66666667,8,38,68,7,t,5,no,43
59479647,650,2,1,0,1728,f,1,t,f,8,4,4,4,4,0,0,0,0,t,3,no,25
41097803,695,0,2,0,1921,t,1,t,f,8,3,4,3,3.333333333,0,0,0,0,f,4,yes,37
33609840,7000,0,1,358,2006,f,2,t,f,4,2,3,3,2.666666667,23,53,83,0,f,3,no,20
53783170,78,315,1,270,1770,t,1,t,t,2,1,1,1,1,10,13,21,67,t,7,yes,42
196953501,79,153,1,309,875,f,1,t,f,2,1,0,1,0.666666667,2,14,35,50,t,2,no,35
221261586,79,39,1,0,757,t,1,t,f,2,1,1,1,1,0,0,0,5,t,5,yes,47
240181569,89,27,1,38,651,t,3,t,f,6,1,2,4,2.333333333,6,32,38,27,t,4,yes,27
106052293,92,60,2,76,1440,t,9,t,t,4,1,1,2,1.333333333,16,46,76,54,f,8,yes,25
23357252,92,0,2,0,2200,f,1,t,t,4,1,2,2,1.666666667,0,0,0,0,t,8,no,23
35658167,95,0,1,0,1980,f,1,t,t,1,1,1,1,1,0,0,0,0,f,5,no,7
214691335,95,24,1,0,794,t,1,t,f,4,1,2,3,2,0,0,0,6,t,5,yes,37
305938560,98,21,2,73,377,t,0,t,f,4,1,1,1,1,6,36,66,21,f,6,yes,28
32222156,99,243,1,144,2024,t,1,t,f,3,1,1,2,1.333333333,7,26,54,52,f,7,yes,40
22411091,99,33,1,183,2224,f,1,t,t,2,1,1,2,1.333333333,0,0,25,16,f,4,no,48
44699705,99,54,1,269,1880,t,0,t,f,2,1,0,1,0.666666667,1,1,1,53,t,3,no,28
138012679,990,0,1,0,1230,f,1,t,f,6,3,3,4,3.333333333,0,0,0,0,t,2,no,19
154881413,995,6,2,179,1123,t,2,t,f,8,35,3,5,14.33333333,14,44,74,6,t,2,no,42
34239661,127,9,1,0,1997,f,1,t,t,5,2,2,2,2,0,0,0,0,f,5,no,26
120771791,166,0,1,92,1339,f,1,t,f,6,25,4,4,11,0,25,55,0,f,6,yes,30
243510237,620,0,1,24,635,f,1,t,f,8,3,4,4,3.666666667,0,0,24,0,f,1,no,15
796593,115,4,13,269,3414,f,18,t,t,6,2,2,3,2.333333333,0,0,0,1,f,6,yes,45
6504030,125,2,1,0,2732,f,1,t,f,4,2,2,2,2,0,0,0,0,t,9,yes,34
30243974,129,29,2,0,2055,f,3,t,t,4,1,2,2,1.666666667,0,0,0,0,f,6,yes,36
183933100,140,14,1,0,945,f,1,t,f,4,2,2,2,2,0,0,0,0,f,5,yes,27
72127499,140,69,1,246,1642,f,1,t,t,8,2,4,5,3.666666667,7,37,67,30,f,5,no,34
2513947,142,18,1,358,3087,t,0,t,f,11,25,5,6,12,24,54,84,18,f,4,no,55
25969392,168,19,2,50,2132,t,2,t,t,6,1,1,3,1.666666667,9,13,15,19,f,9,yes,46
151549558,175,45,1,168,1148,t,1,t,f,4,1,2,2,1.666666667,27,53,79,10,t,2,no,34
18573735,2000,0,1,0,2306,f,1,t,t,5,3,3,4,3.333333333,0,0,0,0,t,3,no,22
69702727,250,6,2,0,1657,t,2,t,f,8,25,4,3,10.66666667,0,0,0,1,f,6,yes,27
267413826,275,52,1,286,522,t,1,t,f,9,2,3,5,3.333333333,4,18,36,48,t,2,no,44
143519492,288,31,1,285,1200,f,115,t,f,8,2,4,4,3.333333333,0,9,20,9,t,3,no,29
16063348,295,38,2,149,2361,t,4,t,f,5,2,3,3,2.666666667,5,30,60,13,t,5,no,39
192292576,335,42,2,294,898,t,3,t,f,15,35,4,4,14.33333333,11,27,47,20,t,2,no,48
971185,399,13,1,126,3377,t,1,t,f,6,2,3,3,2.666666667,17,24,49,13,f,8,yes,53
34945556,475,90,1,24,1989,t,1,t,t,8,25,4,5,11.33333333,0,0,24,1,f,5,no,51
52704369,49,45,1,158,1780,t,1,t,f,2,1,0,1,0.666666667,10,39,69,37,t,2,no,28
69702727,60,72,2,207,1657,t,2,t,f,6,1,0,2,1,0,0,0,17,t,6,yes,35
11828618,650,0,1,0,2476,f,1,t,f,7,2,2,2,2,0,0,0,0,f,6,yes,19
284388124,799,13,1,106,461,t,0,t,f,8,2,4,4,3.333333333,0,16,33,13,f,5,yes,35
295481361,85,9,1,283,423,t,0,t,f,4,1,1,2,1.333333333,4,6,12,9,f,4,yes,39
25969392,98,140,2,0,2132,t,2,t,t,2,1,1,1,1,0,0,0,24,f,9,yes,30
346556151,40,0,2,0,179,f,14,t,f,4,1,1,1,1,0,0,0,0,t,6,yes,20
346556151,40,0,2,0,179,f,14,t,f,4,1,1,1,1,0,0,0,0,t,6,yes,20
187933274,56,3,1,0,922,f,1,t,f,4,1,1,2,1.333333333,0,0,0,3,t,6,yes,16
99936556,85,30,1,302,1488,t,1,t,t,5,1,1,2,1.333333333,4,29,43,14,t,8,yes,28
274356211,95,22,1,330,494,t,0,t,f,4,1,2,3,2,14,40,65,22,t,2,no,30
127845674,1200,0,20,365,1295,f,23,t,f,2,1,1,0,0.666666667,30,60,90,0,t,9,yes,12
215124,100,2,1,9,3730,f,0,t,t,5,25,4,4,11,8,9,9,2,f,5,no,34
35924309,120,122,1,0,1976,f,1,t,f,4,1,1,2,1.333333333,0,0,0,0,t,3,no,41
211009652,120,0,4,242,814,f,3,t,f,6,2,2,4,2.666666667,4,4,4,0,f,4,yes,24
173725843,125,1,2,0,1000,f,2,t,t,4,2,2,0,1.333333333,0,0,0,1,f,5,yes,23
7030648,150,1,2,0,2701,f,4,t,f,8,3,4,3,3.333333333,0,0,0,0,t,6,yes,17
68239813,198,5,1,0,1666,f,1,t,t,6,25,3,3,10.33333333,0,0,0,0,f,5,yes,38
5978672,250,1,1,11,2765,f,1,t,t,9,45,5,5,18.33333333,11,11,11,1,t,7,no,34
68408167,250,5,1,0,1665,f,1,t,t,10,25,4,5,11.33333333,0,0,0,0,t,4,no,17
36746216,328,23,1,362,1967,f,0,t,t,10,35,6,10,17,30,60,90,1,f,5,no,39
51245174,350,91,2,316,1796,t,0,t,f,8,2,3,7,4,3,26,48,31,f,9,yes,55
6230790,357,52,1,316,2748,t,2,t,t,11,45,4,7,18.66666667,5,19,48,19,t,7,yes,47
71314919,500,0,1,0,1647,f,1,t,f,10,25,5,6,12,0,0,0,0,f,3,no,38
116465252,650,15,1,277,1366,t,1,t,f,10,7,5,5,5.666666667,6,23,49,6,f,3,no,35
28102192,67,7,1,0,2091,f,1,t,f,4,1,2,2,1.666666667,0,0,0,0,t,3,no,30
26331870,899,0,1,0,2124,f,1,t,t,4,55,5,10,23.33333333,0,0,0,0,t,8,yes,21
173725843,90,1,2,0,1000,f,2,t,t,4,2,2,2,2,0,0,0,1,f,5,yes,23
104309976,10000,4,78,249,1454,f,449,t,t,6,2,2,3,2.333333333,12,42,72,4,t,9,yes,35
104309976,10000,1,78,263,1454,f,449,t,t,4,1,1,2,1.333333333,26,56,86,1,t,9,yes,36
104309976,10000,7,78,263,1454,f,449,t,t,4,1,1,2,1.333333333,26,56,86,7,t,9,yes,36
104309976,10000,7,78,214,1454,f,449,t,t,4,1,1,2,1.333333333,0,7,37,7,t,9,yes,36
104309976,10000,5,78,263,1454,f,449,t,t,4,1,1,2,1.333333333,26,56,86,5,t,9,yes,35
104309976,10000,6,78,217,1454,f,449,t,t,4,1,1,2,1.333333333,0,7,37,6,t,9,yes,35
104309976,10000,2,78,233,1454,f,449,t,t,4,1,1,2,1.333333333,0,23,53,2,t,9,yes,35
104309976,10000,2,78,255,1454,f,449,t,t,6,2,2,3,2.333333333,15,45,75,2,t,9,yes,35
104309976,10000,6,78,217,1454,f,449,t,t,6,2,2,3,2.333333333,0,7,37,6,t,9,yes,36
104309976,10000,3,78,122,1454,f,449,t,t,6,2,2,3,2.333333333,0,0,0,3,t,9,yes,36
43776498,100,2,3,144,1891,t,3,t,f,2,1,1,1,1,0,24,54,0,t,6,yes,25
4500484,100,36,3,335,2878,t,3,t,f,4,1,2,2,1.666666667,10,37,61,16,f,9,no,17
66210955,100,1,1,175,1680,f,1,t,t,2,1,1,1,1,26,56,86,1,t,6,no,11
28020351,110,7,2,207,2093,f,1,t,t,6,25,2,3,10,0,0,0,0,f,4,no,56
82906520,125,41,3,69,1586,f,3,t,f,5,2,2,4,2.666666667,10,40,69,1,t,6,no,22
65210943,125,3,1,361,1687,t,1,t,f,5,25,3,4,10.66666667,26,56,86,3,f,2,no,46
130954997,138,0,22,81,1274,f,21,t,f,5,25,2,2,9.666666667,21,27,27,0,f,4,no,26
116471959,139,3,4,0,1366,t,3,t,t,6,2,4,4,3.333333333,0,0,0,0,t,9,yes,23
284281526,139,1,2,132,461,f,1,t,f,12,2,2,3,2.333333333,13,28,42,1,f,4,yes,40
214912383,140,6,1,66,793,t,0,t,f,2,1,1,2,1.333333333,0,0,0,6,t,6,yes,13
82906520,150,42,3,71,1586,f,3,t,f,6,2,3,3,2.666666667,12,42,71,3,t,6,no,34
49504667,150,1,1,0,1819,f,1,t,f,4,2,2,2,2,0,0,0,0,t,2,no,19
163395222,150,1,1,0,1058,f,1,t,f,4,15,2,3,6.666666667,0,0,0,1,t,2,no,11
43349223,150,1,34,38,1896,t,14,t,t,8,2,3,3,2.666666667,18,38,38,1,t,7,yes,43
37744622,170,71,2,19,1955,t,4,t,t,6,1,3,3,2.333333333,4,4,19,37,t,5,no,44
126644161,171,2,41,1,1303,f,306,t,f,4,1,1,2,1.333333333,0,0,0,0,t,9,yes,22
13061708,199,162,4,338,2437,t,5,t,f,12,2,3,6,3.666666667,9,35,63,64,t,8,yes,30
21268492,199,51,2,113,2253,t,3,t,t,8,3,3,3,3,1,1,1,24,t,9,yes,33
8336938,200,1,34,99,2638,t,40,t,f,8,2,4,4,3.333333333,19,49,79,1,f,8,yes,51
315365779,200,1,1,173,341,f,0,t,f,3,1,1,2,1.333333333,23,53,83,1,f,2,no,35
37744622,200,0,2,97,1955,t,4,t,t,9,2,4,5,3.666666667,4,4,20,0,t,5,no,19
25119711,215,148,1,128,2151,t,1,t,f,8,2,3,8,4.333333333,0,20,39,33,f,5,no,45
207805020,250,0,1,0,829,f,1,t,f,4,25,3,3,10.33333333,0,0,0,0,f,1,no,15
226524609,250,4,2,0,724,t,2,t,f,7,2,3,3,2.666666667,0,0,0,3,t,5,yes,35
116471959,269,11,4,0,1366,t,3,t,t,11,2,2,6,3.333333333,0,0,0,11,t,9,yes,40
48409537,319,4,2,16,1832,t,2,t,f,4,1,1,1,1,0,0,0,4,f,8,yes,46
8336938,350,7,34,0,2638,t,40,t,f,8,2,4,4,3.333333333,0,0,0,3,f,8,yes,37
275344450,350,0,2,0,490,f,2,t,f,6,2,2,3,2.333333333,0,0,0,0,t,4,yes,18
87972136,370,4,1,0,1561,f,0,t,t,5,1,2,3,2,0,0,0,3,f,8,no,19
27082396,375,9,1,0,2110,f,1,t,f,5,2,2,2,2,0,0,0,0,t,7,yes,21
132832503,40,1,1,0,1261,f,1,t,t,2,1,1,1,1,0,0,0,0,f,7,yes,19
82906520,400,87,3,330,1586,f,3,t,f,11,4,5,6,5,1,26,56,10,t,6,no,39
78495594,450,0,1,0,1608,f,1,f,f,5,2,2,2,2,0,0,0,0,t,2,no,22
275344450,450,1,2,0,490,f,2,t,f,6,2,2,2,2,0,0,0,1,f,4,yes,21
167193888,46,0,1,0,1036,f,1,t,f,2,1,1,1,1,0,0,0,0,f,2,no,17
1511062,550,6,2,365,3254,f,2,t,t,8,2,3,3,2.666666667,30,60,90,0,f,9,yes,10
327746430,59,9,1,108,302,f,0,t,f,2,1,0,1,0.666666667,0,23,53,9,f,2,no,21
12799281,60,0,1,173,2445,f,1,t,t,4,25,3,3,10.33333333,23,53,83,0,f,6,no,22
4500484,60,76,3,334,2878,t,3,t,f,2,1,1,1,1,9,38,62,72,f,9,no,17
4500484,60,46,3,333,2878,t,3,t,f,2,1,1,1,1,8,35,59,18,f,9,no,14
36403713,60,20,1,131,1970,t,2,t,f,2,1,0,1,0.666666667,7,27,51,20,t,3,no,34
93479981,65,242,1,212,1530,t,1,t,t,2,1,1,1,1,0,0,1,51,t,6,no,39
1401426,65,0,1,52,3287,f,1,t,t,2,1,0,1,0.666666667,17,47,52,0,f,5,no,23
4367462,69,10,1,0,2895,f,1,t,t,5,2,3,4,3,0,0,0,5,t,6,no,45
257866999,80,11,1,0,568,f,1,t,f,3,1,0,3,1.333333333,0,0,0,0,t,2,no,13
6057643,85,357,1,268,2760,t,2,t,t,2,1,1,1,1,26,56,86,57,t,6,yes,31
8108675,89,145,1,58,2649,t,1,t,t,4,1,1,2,1.333333333,8,34,58,70,t,7,no,38
154771532,90,17,3,56,1123,t,2,t,f,2,1,1,1,1,3,27,56,8,f,6,yes,32
11003641,90,112,1,116,2505,t,1,t,t,2,1,0,1,0.666666667,9,39,69,37,t,5,no,48
17899762,90,0,1,0,2317,f,0,t,f,4,25,2,1,9.333333333,0,0,0,0,f,7,yes,13
51509839,95,77,1,334,1793,t,1,t,t,4,1,1,1,1,9,30,60,29,f,8,no,35
128586442,95,0,1,0,1290,f,1,t,f,4,1,1,2,1.333333333,0,0,0,0,t,3,no,13
166271840,99,223,1,135,1041,t,0,t,f,2,1,0,1,0.666666667,11,21,46,54,f,2,no,28
111026058,85,12,1,130,1401,f,0,t,f,6,1,2,2,1.666666667,8,24,45,12,f,2,no,25
130573563,90,133,1,100,1276,t,1,t,f,8,1,3,4,2.666666667,10,40,70,60,f,6,yes,43
266049232,1150,0,20,0,528,f,114,t,f,4,1,2,2,1.666666667,0,0,0,0,t,6,yes,22
266049232,1150,0,20,0,528,f,114,t,f,4,1,2,2,1.666666667,0,0,0,0,t,6,yes,22
77327803,100,6,1,0,1614,f,1,t,t,4,15,2,2,6.333333333,0,0,0,0,t,9,yes,22
48166661,100,27,1,1,1835,t,1,t,t,4,2,2,2,2,0,0,0,19,f,6,no,40
885659,110,53,1,0,3395,f,1,t,t,4,1,1,1,1,0,0,0,0,t,4,no,38
266049232,150,0,20,346,528,f,114,t,f,2,1,0,1,0.666666667,28,58,88,0,t,6,yes,22
266049232,150,0,20,345,528,f,114,t,f,2,1,0,1,0.666666667,27,57,87,0,t,6,yes,22
71215286,150,1,1,54,1648,f,0,t,t,6,15,3,4,7.333333333,0,0,18,1,t,4,yes,44
266049232,152,0,20,343,528,f,114,t,f,2,1,0,1,0.666666667,25,55,85,0,t,6,yes,22
266049232,171,0,20,346,528,f,114,t,f,5,1,1,3,1.666666667,28,58,88,0,t,6,yes,22
266049232,172,1,20,346,528,f,114,t,f,3,1,1,2,1.333333333,28,58,88,1,t,6,yes,22
266049232,172,0,20,0,528,f,114,t,f,2,1,1,1,1,0,0,0,0,t,6,yes,22
266049232,172,0,20,346,528,f,114,t,f,2,1,1,1,1,28,58,88,0,t,6,yes,22
341285971,180,1,1,85,246,f,0,t,f,6,25,3,4,10.66666667,0,0,29,1,f,3,no,41
266049232,189,0,20,346,528,f,114,t,f,6,2,2,3,2.333333333,28,58,88,0,t,6,yes,22
266049232,193,1,20,346,528,f,114,t,f,6,1,2,3,2,28,58,88,1,t,6,yes,22
198100565,199,12,1,0,870,f,1,t,f,8,2,3,4,3,0,0,0,0,t,2,no,26
10348536,225,6,3,0,2539,f,1,t,t,8,3,3,3,3,0,0,0,4,f,5,no,39
61975600,65,12,1,0,1711,f,1,t,t,2,1,1,1,1,0,0,0,0,f,8,yes,14
130954997,99,4,22,64,1274,f,21,t,f,4,1,2,2,1.666666667,27,30,30,3,f,4,no,45
309410036,99,0,1,2,365,f,1,t,f,6,25,3,4,10.66666667,2,2,2,0,t,1,no,8
